index,thickness,intensity,digit
2756,3.0542026,226.04665,3.0
2757,2.730716,218.0076,1.0
2758,1.7451508,98.913864,8.0
2759,2.629984,140.14542,6.0
2760,1.7969505,91.526634,9.0
2761,2.7463198,164.28369,0.0
2762,2.0580356,107.60415,6.0
2763,1.6297537,89.71472,0.0
2764,3.1035562,232.1006,0.0
2765,1.9954035,90.9504,0.0
2766,2.5044096,164.9012,6.0
2767,2.8072698,181.83575,3.0
2768,1.2453113,67.86933,5.0
2769,2.7198033,189.97995,9.0
2770,1.403472,89.68046,3.0
2771,2.0675795,132.8189,4.0
2772,1.6954808,98.504234,5.0
2773,2.7422473,185.36847,5.0
2774,1.6956618,96.15271,8.0
2775,3.2829766,214.22592,5.0
2776,2.7242103,193.50607,3.0
2777,1.8349118,83.30003,0.0
2778,2.1597607,109.759026,4.0
2779,2.182319,98.450356,0.0
2780,2.876842,200.7371,2.0
2781,1.8691685,85.227295,9.0
2782,3.0229228,205.52791,6.0
2783,2.3029141,170.08249,8.0
2784,2.2327223,116.53444,2.0
2785,2.4513812,137.97032,3.0
2786,2.1834855,107.09572,1.0
2787,2.1469712,147.34982,2.0
2788,2.5380766,177.25447,1.0
2789,2.6728842,172.70465,1.0
2790,2.777474,152.21729,5.0
2791,2.2707236,120.308304,6.0
2792,1.981847,108.654976,9.0
2793,2.2897668,143.20918,8.0
2794,3.0809927,202.8089,0.0
2795,2.825029,153.07642,6.0
2796,3.4883344,223.6496,6.0
2797,1.6981623,111.61405,5.0
2798,3.8283474,246.60942,5.0
2799,2.6383204,198.26697,3.0
2800,2.1090977,96.6224,8.0
2801,2.7843137,180.83278,6.0
2802,2.8675666,173.96307,2.0
2803,2.7526007,145.12631,1.0
2804,2.137036,99.68024,4.0
2805,1.2395074,76.769394,5.0
2806,2.437079,153.90738,4.0
2807,1.5295094,88.4423,3.0
2808,1.9554279,91.03838,7.0
2809,2.9628654,190.8551,8.0
2810,1.966136,81.77319,5.0
2811,2.0726707,107.34199,0.0
2812,2.301965,177.65558,9.0
2813,3.6777914,243.88838,3.0
2814,2.0992007,121.4503,5.0
2815,3.0410802,230.76152,1.0
2816,1.4068077,85.52339,1.0
2817,2.1731882,116.3469,0.0
2818,2.0204024,113.43581,4.0
2819,2.8647983,198.21149,4.0
2820,1.989919,124.27821,7.0
2821,2.2832127,121.881805,0.0
2822,2.5447493,158.93114,1.0
2823,2.2578163,178.81848,7.0
2824,3.2751327,210.95236,0.0
2825,2.4785838,172.46243,1.0
2826,1.6547693,120.50279,6.0
2827,2.012878,142.13017,1.0
2828,2.0908048,103.63425,4.0
2829,3.2791333,223.62521,5.0
2830,2.4405487,135.95746,6.0
2831,1.9914856,108.931274,6.0
2832,2.1832385,113.21316,5.0
2833,1.5215002,81.82225,7.0
2834,2.749655,207.67839,8.0
2835,2.2199156,127.8573,4.0
2836,2.5894392,150.38245,4.0
2837,3.0511057,187.218,7.0
2838,2.0359406,139.5332,2.0
2839,2.9061806,201.79184,5.0
2840,1.9474319,162.47163,3.0
2841,2.0669453,120.53101,7.0
2842,3.0314722,197.8888,0.0
2843,2.3610628,170.28795,7.0
2844,2.1441529,131.47253,7.0
2845,2.9632719,238.24965,9.0
2846,2.9514232,190.90488,6.0
2847,3.7924252,227.305,4.0
2848,1.9704263,119.182045,2.0
2849,2.329787,170.54214,8.0
2850,3.5056512,240.25822,5.0
2851,3.312756,197.17072,7.0
2852,3.768521,246.6059,8.0
2853,2.1984627,143.11937,3.0
2854,2.5318844,192.84398,9.0
2855,3.666552,247.74149,5.0
2856,2.5944588,157.20505,8.0
2857,1.9166234,110.698135,9.0
2858,2.1472113,132.02237,9.0
2859,2.0407925,99.6873,8.0
2860,3.0145125,211.02242,6.0
2861,2.2162492,128.00073,2.0
2862,3.0985398,185.67542,8.0
2863,2.705108,174.05615,9.0
2864,1.8716859,83.489334,2.0
2865,3.3150249,215.1643,3.0
2866,3.0755794,177.66507,6.0
2867,1.7714314,168.71176,1.0
2868,3.1279793,219.44856,1.0
2869,2.4816453,176.58118,8.0
2870,2.5560658,153.76305,9.0
2871,3.6791806,243.9986,3.0
2872,1.9074975,109.74077,4.0
2873,1.8286307,99.47121,0.0
2874,3.078441,203.71886,7.0
2875,1.7175683,85.38278,9.0
2876,3.1314187,179.52777,6.0
2877,2.119247,121.78029,4.0
2878,3.0689363,191.82422,1.0
2879,3.5261476,226.67645,4.0
2880,2.4596906,121.75306,1.0
2881,3.093515,206.52713,3.0
2882,2.9656827,203.559,4.0
2883,3.9134185,245.36447,9.0
2884,1.9455688,114.46236,3.0
2885,3.0250802,219.57845,1.0
2886,1.8089797,93.957275,4.0
2887,2.7868953,200.86961,7.0
2888,2.008558,88.234505,7.0
2889,2.2044742,181.36426,4.0
2890,2.4802275,133.14479,7.0
2891,3.4048417,239.3802,2.0
2892,3.6283374,235.06166,9.0
2893,1.8807929,99.74252,3.0
2894,2.3272657,154.38777,0.0
2895,2.2956111,149.46097,8.0
2896,2.1713524,189.46678,8.0
2897,1.7735481,118.22554,8.0
2898,2.1430476,125.15376,4.0
2899,2.2070723,130.78186,0.0
2900,2.1028395,133.60666,4.0
2901,2.300165,141.30698,4.0
2902,2.8358207,153.82918,1.0
2903,1.4089519,80.036385,5.0
2904,2.3453457,143.14514,2.0
2905,2.67867,154.3761,8.0
2906,3.1622307,225.06989,3.0
2907,2.3373947,126.46587,4.0
2908,3.026356,209.04198,9.0
2909,3.1226578,238.17601,5.0
2910,2.47277,135.67873,2.0
2911,3.024092,158.5362,8.0
2912,4.413944,249.8782,1.0
2913,2.104259,123.07034,5.0
2914,2.3048763,135.8252,3.0
2915,2.330194,128.64877,7.0
2916,2.4630075,147.74722,9.0
2917,2.3448882,141.24974,4.0
2918,3.444439,225.38243,2.0
2919,3.7184296,246.10802,5.0
2920,1.6255772,122.605255,6.0
2921,2.7509534,172.68,3.0
2922,1.9819973,88.44062,5.0
2923,2.3578427,141.61487,9.0
2924,3.0674016,195.86722,3.0
2925,2.2737212,142.78995,5.0
2926,3.125402,222.5994,9.0
2927,2.338842,172.43005,3.0
2928,1.2799885,77.8021,1.0
2929,1.4077291,75.57837,9.0
2930,2.1328633,118.25556,5.0
2931,2.1215081,144.46173,3.0
2932,2.2131116,160.13898,0.0
2933,3.000489,170.58952,6.0
2934,2.4915826,151.95786,9.0
2935,2.2148001,139.06122,8.0
2936,3.1342785,215.82983,4.0
2937,1.9734164,78.069855,0.0
2938,2.417213,146.28577,4.0
2939,3.2361948,196.16089,9.0
2940,2.2095041,120.5974,2.0
2941,1.6344467,88.72258,9.0
2942,1.432422,96.55278,0.0
2943,3.482199,235.05533,1.0
2944,2.282708,152.97118,0.0
2945,3.1325889,194.14352,3.0
2946,3.1719613,222.90714,1.0
2947,2.3890653,111.19482,6.0
2948,3.18533,221.6062,5.0
2949,2.340991,123.36789,8.0
2950,2.2026975,98.25789,1.0
2951,3.3618648,240.40793,5.0
2952,3.0546288,189.30228,3.0
2953,2.1296082,104.481445,3.0
2954,2.0329738,137.04784,0.0
2955,2.172357,125.539276,3.0
2956,3.2067533,236.83072,5.0
2957,1.8926332,100.258255,5.0
2958,2.1358683,125.9795,9.0
2959,2.7051687,174.67474,2.0
2960,3.5846279,230.05267,8.0
2961,2.6749833,166.18419,7.0
2962,2.2730832,193.13481,0.0
2963,2.4378097,186.09656,4.0
2964,3.2366023,213.44319,9.0
2965,2.1496673,112.215256,1.0
2966,1.7921633,102.83006,9.0
2967,4.050208,248.30777,7.0
2968,2.7114747,187.99397,7.0
2969,1.928252,123.208755,5.0
2970,3.4656107,233.85136,5.0
2971,1.9620609,97.8084,2.0
2972,1.3878902,94.2612,0.0
2973,1.2117139,85.63246,9.0
2974,3.1186414,205.524,1.0
2975,2.3042412,133.63528,8.0
2976,1.6753519,81.84436,6.0
2977,2.672554,187.32741,2.0
2978,3.020781,214.79956,3.0
2979,3.6725383,224.01392,9.0
2980,2.5755517,216.20418,6.0
2981,1.5810511,88.90546,2.0
2982,2.98486,218.3151,1.0
2983,3.5336833,234.89345,9.0
2984,1.6447495,82.29634,1.0
2985,3.3684845,226.5753,3.0
2986,2.3736491,125.48483,5.0
2987,2.527426,174.2441,5.0
2988,2.1797707,168.2911,0.0
2989,1.7622625,94.44149,3.0
2990,1.8531772,121.78053,8.0
2991,2.871515,210.73535,3.0
2992,2.2528484,137.85764,3.0
2993,1.3271649,90.32354,7.0
2994,2.0121899,133.31915,6.0
2995,2.7655518,185.92635,6.0
2996,2.4016924,125.22303,0.0
2997,2.4046836,122.65596,1.0
2998,3.4593272,232.12772,4.0
2999,1.4649346,84.67178,0.0
3000,1.7089442,97.81559,6.0
3001,1.7482915,123.08794,9.0
3002,3.4248269,214.9759,8.0
3003,2.8995001,152.03255,1.0
3004,2.6166034,160.87405,2.0
3005,1.8724985,107.21988,9.0
3006,1.2935544,100.23868,9.0
3007,2.3244832,151.54301,5.0
3008,2.466565,134.12326,9.0
3009,2.2596922,116.3798,7.0
3010,2.7282238,193.43175,3.0
3011,2.138819,145.08664,7.0
3012,2.7249024,175.85138,8.0
3013,2.5752487,157.00731,0.0
3014,3.481323,232.60344,1.0
3015,2.8210378,198.54967,3.0
3016,2.7994149,192.97426,0.0
3017,2.6992364,195.0231,4.0
3018,1.9613771,117.52313,6.0
3019,2.7539554,174.77158,1.0
3020,3.446805,220.92712,0.0
3021,1.7263994,96.45346,2.0
3022,1.8718779,121.537735,5.0
3023,1.9560354,104.98459,8.0
3024,2.7294328,184.60628,4.0
3025,3.000824,203.60048,4.0
3026,2.821456,183.23936,1.0
3027,2.2537675,158.13824,1.0
3028,2.8918998,215.19063,5.0
3029,1.6790359,96.37004,4.0
3030,2.6260285,183.25723,6.0
3031,2.5168595,174.23502,6.0
3032,2.410214,134.54501,0.0
3033,3.7908072,240.96059,6.0
3034,2.0958884,139.75177,9.0
3035,1.9998478,92.764626,2.0
3036,2.7751412,181.71866,6.0
3037,2.5823348,157.751,2.0
3038,2.8932824,186.5531,7.0
3039,3.9514294,247.05655,1.0
3040,3.0306184,229.33382,7.0
3041,1.9166957,127.49855,9.0
3042,4.035105,248.98232,4.0
3043,2.482047,160.71582,0.0
3044,2.1537218,120.75032,0.0
3045,2.3666015,140.96875,3.0
3046,2.696692,172.66905,8.0
3047,2.894449,200.289,2.0
3048,1.6690444,95.36493,2.0
3049,3.6247406,246.58101,3.0
3050,2.3938308,142.73338,1.0
3051,3.2165866,228.50778,6.0
3052,1.999369,95.43834,0.0
3053,2.162975,155.35211,5.0
3054,2.4603097,176.36087,7.0
3055,2.0862207,131.92148,7.0
3056,3.0128045,196.19601,9.0
3057,2.9912817,176.26012,2.0
3058,2.7427921,147.06927,6.0
3059,2.1036694,122.770935,7.0
3060,1.8984885,87.183754,9.0
3061,2.9671698,187.12442,7.0
3062,3.4251027,215.89874,8.0
3063,2.1967607,162.49934,6.0
3064,2.1951752,126.70481,8.0
3065,4.8955603,253.45999,8.0
3066,2.5123897,169.62035,4.0
3067,2.107438,99.44849,6.0
3068,1.616281,100.9331,8.0
3069,2.0548937,114.38307,4.0
3070,2.5727363,180.86282,1.0
3071,2.563105,165.59167,2.0
3072,1.9141734,117.6966,8.0
3073,1.6778266,89.61467,1.0
3074,2.8101344,194.573,3.0
3075,3.3070176,218.10811,9.0
3076,2.2853444,144.61264,4.0
3077,2.7608438,182.37885,0.0
3078,2.8998406,202.8846,3.0
3079,3.0937922,218.05481,7.0
3080,2.4693146,158.69092,3.0
3081,1.7850767,77.6698,2.0
3082,2.6999242,188.2265,3.0
3083,3.5571802,236.62868,3.0
3084,3.0691257,224.8337,7.0
3085,1.8625973,110.66318,3.0
3086,3.7826056,242.86502,4.0
3087,1.8707342,133.18045,0.0
3088,3.178806,210.9531,6.0
3089,2.0713987,150.5678,2.0
3090,2.8593552,197.72754,0.0
3091,2.2924159,119.576324,8.0
3092,2.6325562,160.16623,1.0
3093,2.7515922,184.88704,5.0
3094,2.2775915,146.39642,3.0
3095,1.8256019,92.96901,5.0
3096,3.0316844,192.44424,4.0
3097,2.3465645,170.77287,1.0
3098,4.147357,249.52547,7.0
3099,2.8941865,199.92447,1.0
3100,2.0435,123.1482,5.0
3101,1.8068266,87.92675,7.0
3102,2.358248,161.82437,5.0
3103,2.4831688,138.6174,7.0
3104,1.9486512,121.416595,3.0
3105,1.9135134,157.30981,2.0
3106,2.5291598,180.08386,2.0
3107,2.1121519,120.51497,7.0
3108,4.2912307,250.46724,3.0
3109,2.009521,98.351616,7.0
3110,2.1146815,125.01843,3.0
3111,3.7451606,208.04861,7.0
3112,1.8502824,96.327545,8.0
3113,1.8499014,109.842575,5.0
3114,1.5871384,92.93518,4.0
3115,1.2916081,82.92032,5.0
3116,2.851407,212.61946,2.0
3117,2.7589774,179.68951,5.0
3118,2.2173219,156.04344,6.0
3119,2.6025915,159.20374,5.0
3120,2.9578202,237.47888,3.0
3121,2.8108134,162.02625,6.0
3122,2.438128,198.80545,7.0
3123,2.4036036,154.48485,4.0
3124,1.8470306,109.555664,1.0
3125,1.9735869,111.417984,7.0
3126,2.2968845,153.52536,1.0
3127,2.648249,184.27057,5.0
3128,2.1775222,145.54855,2.0
3129,3.0920136,198.33788,3.0
3130,1.7161677,86.20914,6.0
3131,2.75299,221.375,3.0
3132,1.9773233,118.01848,1.0
3133,2.942767,202.47653,4.0
3134,1.9864552,100.19571,2.0
3135,2.1888175,157.37195,6.0
3136,2.1318154,166.58109,7.0
3137,1.857811,112.8547,4.0
3138,2.1735497,140.81891,3.0
3139,2.0806026,152.66565,8.0
3140,3.578506,223.65417,0.0
3141,2.641206,162.3624,6.0
3142,2.1861808,127.75716,2.0
3143,2.6318827,176.30052,1.0
3144,2.6549299,174.5268,6.0
3145,2.2978148,120.365814,5.0
3146,2.3955579,175.02393,3.0
3147,2.223647,152.65176,9.0
3148,2.4021287,146.4464,1.0
3149,2.5623846,187.69446,9.0
3150,2.0708334,92.40561,3.0
3151,1.7636751,107.80205,2.0
3152,2.768959,134.71439,1.0
3153,1.6624106,96.04066,8.0
3154,2.7329192,149.41269,4.0
3155,2.6315658,187.39462,4.0
3156,2.900206,209.95728,6.0
3157,2.2315843,128.95541,5.0
3158,2.206926,167.92802,8.0
3159,3.1682758,199.1096,6.0
3160,3.0748646,214.61339,9.0
3161,1.9404795,132.199,7.0
3162,2.8178582,173.85043,7.0
3163,2.1369584,123.697876,8.0
3164,2.4429667,151.21724,6.0
3165,2.7605553,163.54205,9.0
3166,1.8365428,102.723724,7.0
3167,3.2734332,220.61371,3.0
3168,2.2599196,140.8027,9.0
3169,3.3867114,223.69911,4.0
3170,2.6030383,186.79611,0.0
3171,3.9810295,248.05643,5.0
3172,3.1375356,235.90204,4.0
3173,2.685584,195.39684,6.0
3174,2.6524146,156.54865,4.0
3175,1.8706218,106.86708,1.0
3176,2.1861002,140.29355,2.0
3177,2.4736156,196.85915,3.0
3178,1.5391301,77.61261,0.0
3179,3.2815347,230.8787,0.0
3180,1.8143581,93.52345,2.0
3181,2.0953343,109.96571,6.0
3182,2.6638997,161.85226,6.0
3183,2.7636604,163.25726,5.0
3184,2.5532665,171.83353,7.0
3185,2.6579847,144.05106,0.0
3186,2.8968368,204.99414,8.0
3187,1.6258812,101.976105,6.0
3188,3.0557961,174.40692,4.0
3189,2.3987901,133.52884,7.0
3190,2.5409834,127.49254,9.0
3191,2.0527403,135.23453,0.0
3192,2.3733165,126.03357,7.0
3193,2.7203324,203.89066,3.0
3194,2.0055416,92.78081,4.0
3195,2.5776865,155.69382,2.0
3196,3.8054264,245.02536,1.0
3197,2.3640041,137.11911,8.0
3198,2.4556308,145.56703,8.0
3199,3.4068718,223.74344,5.0
3200,1.710068,90.250496,9.0
3201,1.7280314,92.99828,2.0
3202,2.0901337,106.65072,7.0
3203,3.2353816,233.68486,1.0
3204,1.793589,94.70093,8.0
3205,2.065292,112.8799,8.0
3206,2.7521691,176.11185,8.0
3207,2.099739,111.08119,2.0
3208,1.8848332,114.38654,7.0
3209,1.205203,73.98831,6.0
3210,3.0590954,212.91862,0.0
3211,2.2895474,158.94806,1.0
3212,2.4227147,138.88477,2.0
3213,3.0551214,193.33188,7.0
3214,2.0199783,149.19838,1.0
3215,1.6711462,90.760185,0.0
3216,2.4430583,167.3923,8.0
3217,3.409307,224.20047,3.0
3218,2.052134,141.86105,6.0
3219,3.0107248,217.86693,0.0
3220,1.9659245,107.780174,5.0
3221,3.5445845,244.75052,3.0
3222,2.022122,108.10492,6.0
3223,3.1196759,212.66101,2.0
3224,1.6590565,97.1581,8.0
3225,2.193877,119.96508,7.0
3226,1.7079548,108.089134,0.0
3227,2.2749226,126.91187,1.0
3228,2.1860688,106.28813,4.0
3229,2.33864,149.2419,2.0
3230,3.1641998,230.13864,1.0
3231,3.1486425,228.27046,1.0
3232,3.1376674,221.63326,4.0
3233,2.3661382,106.82483,4.0
3234,3.0927782,195.3585,4.0
3235,2.610295,197.38847,4.0
3236,2.411382,125.91652,7.0
3237,2.4597168,176.15045,1.0
3238,2.8245184,183.53561,6.0
3239,2.8700764,191.09775,2.0
3240,2.914442,186.8198,9.0
3241,1.5333433,76.86921,9.0
3242,3.1042056,184.11024,0.0
3243,1.6891999,109.46236,0.0
3244,3.010654,183.09857,1.0
3245,1.8635061,102.92732,8.0
3246,2.3940988,159.7979,8.0
3247,3.0635638,225.60507,4.0
3248,1.6224643,93.8243,3.0
3249,2.5338874,167.8627,4.0
3250,2.639131,168.17496,2.0
3251,1.911171,128.6709,0.0
3252,1.7512542,115.65367,6.0
3253,1.8105952,123.4507,1.0
3254,3.5053308,237.99551,6.0
3255,3.072416,213.19713,1.0
3256,3.0110898,214.19312,2.0
3257,2.532732,163.1756,2.0
3258,2.4808004,180.15363,2.0
3259,2.5761435,160.75548,1.0
3260,2.211667,127.76756,2.0
3261,2.4748783,181.18999,3.0
3262,2.1390212,113.00423,7.0
3263,2.5876832,193.13527,8.0
3264,2.9776266,198.6552,1.0
3265,2.159049,104.24661,0.0
3266,3.5202289,225.12721,0.0
3267,2.604594,172.45146,2.0
3268,2.241487,126.61714,1.0
3269,2.6931682,151.68724,6.0
3270,1.5550147,76.68432,6.0
3271,2.2674646,137.50656,0.0
3272,2.2110112,199.37918,1.0
3273,2.8372378,159.83636,6.0
3274,3.1450584,218.00789,2.0
3275,2.2637117,103.43494,5.0
3276,2.0966172,97.466644,1.0
3277,1.630299,90.49255,7.0
3278,2.35658,142.70813,4.0
3279,2.139733,156.03397,8.0
3280,1.6915722,95.739716,2.0
3281,3.330893,233.19092,1.0
3282,1.9589067,128.65204,4.0
3283,1.9241893,118.85474,3.0
3284,2.2185347,106.91144,8.0
3285,3.1461895,199.90334,3.0
3286,3.6787038,234.62723,9.0
3287,1.8066158,86.297005,9.0
3288,2.5702581,196.21017,4.0
3289,3.4412332,202.95407,8.0
3290,2.605643,165.77211,3.0
3291,2.0528944,130.95877,4.0
3292,2.444428,199.22731,7.0
3293,2.2218108,144.78433,2.0
3294,2.9094522,151.93869,7.0
3295,2.636701,177.98328,5.0
3296,1.4830487,75.25252,7.0
3297,2.812842,206.1062,0.0
3298,3.254273,227.94058,4.0
3299,2.3669996,173.55936,3.0
3300,2.2825272,129.51614,3.0
3301,2.5535865,165.56357,2.0
3302,2.473833,143.03735,6.0
3303,2.9978206,230.10484,7.0
3304,2.2523942,140.5198,6.0
3305,1.0255446,72.19818,0.0
3306,2.9850593,198.84619,0.0
3307,1.5333512,78.14752,6.0
3308,2.4035528,160.84235,7.0
3309,2.1369119,177.43677,7.0
3310,2.9789596,161.47751,0.0
3311,2.088284,122.26475,5.0
3312,2.5672615,168.9739,5.0
3313,1.9841666,153.19698,8.0
3314,1.6623192,77.89774,1.0
3315,2.7854648,203.74217,0.0
3316,2.6514297,127.019394,7.0
3317,2.2693124,171.39587,0.0
3318,1.8065966,127.287315,2.0
3319,2.7585833,117.545746,8.0
3320,1.7685474,110.78032,1.0
3321,2.6457782,145.26968,5.0
3322,1.782892,111.42766,0.0
3323,2.9175963,170.10571,8.0
3324,4.5784254,253.20782,8.0
3325,4.249083,252.0107,0.0
3326,2.6341522,168.77542,3.0
3327,3.0702865,199.4694,2.0
3328,2.540843,160.32681,7.0
3329,1.8700291,128.68013,7.0
3330,1.8338339,89.15201,2.0
3331,1.882684,136.62895,6.0
3332,2.0938833,135.12613,4.0
3333,2.045102,91.762825,7.0
3334,2.7358575,190.22522,5.0
3335,2.5936313,158.50635,5.0
3336,2.0193584,123.280136,5.0
3337,2.1366465,147.6326,2.0
3338,4.5489774,253.16806,9.0
3339,3.0224738,168.95676,2.0
3340,2.2203193,168.0326,8.0
3341,1.7057822,132.65082,4.0
3342,3.0564466,215.7417,6.0
3343,3.179454,204.67888,8.0
3344,2.374482,207.48993,6.0
3345,2.4202046,104.83821,5.0
3346,2.391699,115.308014,0.0
3347,3.967879,243.99753,0.0
3348,2.8776143,190.02672,8.0
3349,1.7709122,104.50908,7.0
3350,2.3424065,130.69865,6.0
3351,2.9399529,219.272,1.0
3352,2.381106,146.13763,7.0
3353,1.8730203,100.25077,1.0
3354,2.4722714,172.96017,1.0
3355,2.4161196,116.857086,2.0
3356,3.8030288,239.13705,7.0
3357,2.5578923,199.26059,4.0
3358,2.7395835,176.95395,0.0
3359,3.1996748,217.60432,0.0
3360,2.4146268,130.48636,7.0
3361,3.4561265,228.02048,7.0
3362,3.696997,241.75653,6.0
3363,2.8372052,186.95772,3.0
3364,2.4180868,172.45595,8.0
3365,2.7962909,188.17924,6.0
3366,2.2792768,172.2449,4.0
3367,2.2210407,110.511406,2.0
3368,3.3052163,214.52966,0.0
3369,2.5968118,181.26822,9.0
3370,2.2783215,164.20245,4.0
3371,2.034587,121.14466,0.0
3372,2.3562818,142.63614,5.0
3373,2.299569,142.46313,7.0
3374,3.3154063,201.9182,8.0
3375,3.3956106,225.44081,2.0
3376,1.4799621,82.87272,7.0
3377,3.0568235,164.3935,4.0
3378,2.7208915,181.22754,7.0
3379,2.316466,155.40488,1.0
3380,3.688601,247.2309,1.0
3381,2.1093845,108.4637,3.0
3382,2.320633,145.59433,6.0
3383,4.5162544,252.07193,6.0
3384,1.9430541,114.75891,2.0
3385,2.390364,136.89612,9.0
3386,3.6168268,215.10965,1.0
3387,2.8299284,183.07733,9.0
3388,3.5672615,234.90547,4.0
3389,2.207839,179.84668,8.0
3390,1.9731333,109.58905,3.0
3391,2.933512,208.09117,6.0
3392,2.1482377,150.72993,9.0
3393,2.215885,105.82001,5.0
3394,3.4567282,233.88956,9.0
3395,2.4092832,192.7884,6.0
3396,2.1133294,116.72991,2.0
3397,3.5612173,238.60641,4.0
3398,1.5347111,81.24629,6.0
3399,2.24054,165.56155,7.0
3400,2.5583792,168.58572,7.0
3401,1.7769485,132.46991,0.0
3402,2.5067713,154.88419,6.0
3403,2.4526172,173.05725,6.0
3404,1.7584846,99.40292,9.0
3405,1.912313,115.63089,4.0
3406,3.3853455,238.34102,8.0
3407,1.3700577,75.380936,3.0
3408,3.0124898,211.96764,5.0
3409,2.1345077,149.42511,3.0
3410,2.101604,151.42139,4.0
3411,2.0038624,110.9371,9.0
3412,3.005173,193.87984,0.0
3413,3.8700104,248.98065,0.0
3414,1.8435707,106.36879,5.0
3415,3.1066887,193.93134,2.0
3416,3.2287128,177.19644,5.0
3417,2.2373729,143.33054,0.0
3418,3.904271,248.7679,7.0
3419,2.173841,122.410324,1.0
3420,3.0767817,178.9599,1.0
3421,3.0316224,193.00418,1.0
3422,2.7696295,204.84702,6.0
3423,2.9162378,180.71802,7.0
3424,3.002286,237.61133,6.0
3425,1.5773447,75.15181,7.0
3426,2.5448647,174.89087,9.0
3427,1.8235186,109.87506,6.0
3428,3.1390808,193.45198,6.0
3429,2.6717272,155.16592,4.0
3430,2.35511,128.04417,1.0
3431,2.726302,195.96289,4.0
3432,1.6729742,84.37312,3.0
3433,2.2454028,146.66121,1.0
3434,2.9030962,227.88313,1.0
3435,1.6928637,91.59764,2.0
3436,2.9593062,218.94284,2.0
3437,2.080584,101.64468,4.0
3438,2.2971983,147.11636,1.0
3439,1.4015198,70.43074,0.0
3440,2.1108365,119.86696,8.0
3441,2.192182,123.27988,7.0
3442,2.4296212,149.4531,6.0
3443,1.9722643,98.58125,3.0
3444,2.0857296,95.50679,4.0
3445,1.8277142,110.43912,0.0
3446,2.3594708,145.94345,0.0
3447,2.6421123,194.60324,6.0
3448,3.3415387,221.05373,3.0
3449,2.0634296,99.13064,3.0
3450,3.221062,231.55057,0.0
3451,2.2178,136.74869,7.0
3452,2.0260658,140.57709,1.0
3453,2.1573887,129.7929,7.0
3454,2.7323344,179.43259,1.0
3455,1.340072,77.6175,1.0
3456,1.6671519,102.65481,3.0
3457,1.6823839,85.79865,1.0
3458,2.401218,124.058334,0.0
3459,2.7661362,183.0516,9.0
3460,2.3812828,129.1837,9.0
3461,3.4419456,229.73912,7.0
3462,3.3166454,230.34407,5.0
3463,1.8221443,99.09424,4.0
3464,3.327175,232.72307,1.0
3465,1.9577533,127.725555,4.0
3466,2.2539935,168.27255,8.0
3467,1.5621253,74.854805,9.0
3468,1.7824633,84.23068,5.0
3469,3.1243947,211.27798,3.0
3470,1.7809174,87.74649,5.0
3471,2.386847,150.60587,1.0
3472,2.5851028,98.72741,9.0
3473,2.6521056,174.33368,8.0
3474,1.8902938,113.40999,2.0
3475,2.9185007,162.407,3.0
3476,2.717112,195.66382,3.0
3477,2.1377528,153.42831,9.0
3478,1.8762205,94.50025,9.0
3479,2.9581218,211.46791,0.0
3480,2.395026,157.216,1.0
3481,1.9459736,123.203186,0.0
3482,2.087935,113.62309,2.0
3483,2.5681424,162.53651,9.0
3484,2.4982917,163.3778,3.0
3485,2.5094266,175.33617,9.0
3486,1.950737,154.95557,3.0
3487,2.8127956,185.24352,3.0
3488,1.7312682,84.75473,6.0
3489,3.3067584,215.64458,2.0
3490,2.3536167,145.19438,4.0
3491,1.96748,146.19156,9.0
3492,2.033023,101.35125,8.0
3493,2.044481,103.18448,3.0
3494,3.4097211,245.23434,7.0
3495,2.937133,198.8012,4.0
3496,1.883016,120.89226,0.0
3497,2.5701723,157.55374,4.0
3498,3.1795485,204.23413,7.0
3499,3.3302922,192.59798,8.0
3500,2.540556,183.35051,4.0
3501,2.860502,217.84572,9.0
3502,2.264026,135.12558,8.0
3503,1.8435166,98.21688,9.0
3504,3.1782835,221.84087,9.0
3505,2.1835494,170.36032,7.0
3506,3.2615075,217.89941,5.0
3507,2.5098848,162.3031,9.0
3508,1.7952415,131.59283,2.0
3509,3.2023063,182.10928,8.0
3510,2.4358654,183.12802,2.0
3511,1.9676178,77.25083,2.0
3512,3.279611,238.83527,0.0
3513,1.6666238,126.622986,2.0
3514,3.367669,220.82405,2.0
3515,2.2001948,137.5859,3.0
3516,2.8062527,178.49388,8.0
3517,2.5693462,178.33289,4.0
3518,2.455708,141.81738,6.0
3519,2.2738433,154.76115,8.0
3520,1.9193332,108.08004,6.0
3521,2.7983737,175.6889,8.0
3522,3.24108,232.02513,2.0
3523,2.054185,94.74042,4.0
3524,1.4010494,92.32197,6.0
3525,2.1860025,115.150955,7.0
3526,2.9067132,174.5058,9.0
3527,1.9229553,105.95171,3.0
3528,2.3702035,137.62543,3.0
3529,3.6970942,237.34485,9.0
3530,3.127462,233.69348,4.0
3531,1.5816518,90.277374,3.0
3532,2.3852615,132.60162,1.0
3533,2.2286804,156.9223,4.0
3534,2.0589933,119.35658,4.0
3535,2.3549416,118.5107,7.0
3536,1.8627902,84.85721,0.0
3537,2.1345458,112.57734,5.0
3538,1.6884243,119.00079,9.0
3539,4.083499,251.22656,6.0
3540,2.128566,135.4764,0.0
3541,2.804009,211.64346,4.0
3542,1.7864298,95.015594,4.0
